position,macro_f1,macro_precision,macro_recall,weighted_f1,weighted_precision,weighted_recall,support,f1_1,precision_1,recall_1,support_1,f1_2,precision_2,recall_2,support_2,f1_3,precision_3,recall_3,support_3,f1_4,precision_4,recall_4,support_4,f1_0,precision_0,recall_0,support_0
p_31,0.3623188405797101,0.35466507177033496,0.3760752688172043,0.5656096453197902,0.5306131490342016,0.6111111111111112,108.0,0.782608695652174,0.7105263157894737,0.8709677419354839,62.0,0.5128205128205128,0.5263157894736842,0.5,20.0,0.15384615384615385,0.18181818181818182,0.13333333333333333,15.0,0.0,0.0,0.0,11.0,,,,
p_32,0.33184257602862255,0.291875,0.3849206349206349,0.5417412045319023,0.48104166666666665,0.6203703703703703,108.0,0.0,0.0,0.0,16.0,0.5581395348837209,0.48,0.6666666666666666,18.0,0.7692307692307693,0.6875,0.873015873015873,63.0,0.0,0.0,0.0,11.0,,,,
p_33,0.38726215644820294,0.3748902064119455,0.4005602240896359,0.5098152063268343,0.4931419671757836,0.5277777777777778,108.0,0.5581395348837209,0.5454545454545454,0.5714285714285714,42.0,0.5909090909090909,0.5652173913043478,0.6190476190476191,42.0,0.4,0.3888888888888889,0.4117647058823529,17.0,0.0,0.0,0.0,7.0,,,,
p_34,0.4997121802520695,0.5013736263736264,0.5133579638752053,0.5754716117974936,0.5686050061050061,0.5925925925925926,108.0,0.17391304347826086,0.25,0.13333333333333333,15.0,0.7169811320754716,0.6785714285714286,0.76,50.0,0.5454545454545454,0.5769230769230769,0.5172413793103449,29.0,0.5625,0.5,0.6428571428571429,14.0,,,,
p_35,0.2564263322884013,0.263768115942029,0.29538061158100193,0.4225473122024846,0.3992485238862051,0.5185185185185185,108.0,0.0,0.0,0.0,8.0,0.6620689655172414,0.5217391304347826,0.9056603773584906,53.0,0.0,0.0,0.0,18.0,0.36363636363636365,0.5333333333333333,0.27586206896551724,29.0,,,,
p_36,0.36668353576248314,0.3613247863247863,0.3841642228739003,0.4798033188384065,0.4586815447926559,0.5185185185185185,108.0,0.35,0.3888888888888889,0.3181818181818182,22.0,0.38596491228070173,0.4230769230769231,0.3548387096774194,31.0,0.0,0.0,0.0,11.0,0.7307692307692307,0.6333333333333333,0.8636363636363636,44.0,,,,
p_37,0.48182960830019655,0.5271892655367232,0.4711622807017544,0.5639920234691478,0.591206319313664,0.5740740740740741,108.0,0.5128205128205128,0.6666666666666666,0.4166666666666667,24.0,0.6262626262626263,0.5254237288135594,0.775,40.0,0.5882352941176471,0.6666666666666666,0.5263157894736842,38.0,0.2,0.25,0.16666666666666666,6.0,,,,
p_38,0.3613095238095238,0.3547619047619048,0.3820833333333333,0.48037918871252205,0.4563492063492064,0.5277777777777778,108.0,0.6833333333333333,0.5857142857142857,0.82,50.0,0.42857142857142855,0.5,0.375,32.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,12.0,0.0,0.0,0.0,14.0,,,,
p_39,0.24176825705939628,0.22578703703703704,0.26231884057971017,0.332612427422554,0.31072745198902607,0.3611111111111111,108.0,0.43037974683544306,0.37777777777777777,0.5,34.0,0.3384615384615385,0.34375,0.3333333333333333,33.0,0.0,0.0,0.0,17.0,0.44,0.4074074074074074,0.4782608695652174,23.0,0.0,0.0,0.0,1.0
p_40,0.3304958183990442,0.43032746823069407,0.3428815807848066,0.41323731138545955,0.47525252525252526,0.4537037037037037,108.0,0.0,0.0,0.0,13.0,0.5740740740740741,0.4696969696969697,0.7380952380952381,42.0,0.45161290322580644,0.45161290322580644,0.45161290322580644,31.0,0.2962962962962963,0.8,0.18181818181818182,22.0,,,,
p_41,0.42732128826029503,0.4523933578736534,0.4305555555555555,0.484145895422191,0.4873153210591635,0.5,108.0,0.5411764705882353,0.46938775510204084,0.6388888888888888,36.0,0.5245901639344263,0.5517241379310345,0.5,32.0,0.125,0.25,0.08333333333333333,12.0,0.5185185185185185,0.5384615384615384,0.5,28.0,,,,
p_42,0.4292929292929293,0.4699244915357447,0.4181882931882932,0.5166479610924055,0.5162131197084309,0.5462962962962963,108.0,0.36363636363636365,0.47058823529411764,0.2962962962962963,27.0,0.18181818181818182,0.2,0.16666666666666666,18.0,0.7272727272727273,0.6376811594202898,0.8461538461538461,52.0,0.4444444444444444,0.5714285714285714,0.36363636363636365,11.0,,,,
p_43,0.23847167325428195,0.22175802139037432,0.29055555555555557,0.38353340164934374,0.3354996038819568,0.49074074074074076,108.0,0.0,0.0,0.0,24.0,0.2727272727272727,0.35294117647058826,0.2222222222222222,27.0,0.6811594202898551,0.5340909090909091,0.94,50.0,0.0,0.0,0.0,7.0,,,,
p_44,0.4373355402767167,0.4947916666666667,0.43376623376623374,0.46952720482132243,0.5383101851851853,0.4722222222222222,108.0,0.5252525252525253,0.43333333333333335,0.6666666666666666,39.0,0.38095238095238093,0.4,0.36363636363636365,22.0,0.5098039215686274,0.8125,0.37142857142857144,35.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,12.0,,,,
p_45,0.29906468531468533,0.28534663865546217,0.3360871647509579,0.46697228697228693,0.4142234671646436,0.5555555555555556,108.0,0.7412587412587412,0.6235294117647059,0.9137931034482759,58.0,0.08,0.14285714285714285,0.05555555555555555,18.0,0.375,0.375,0.375,16.0,0.0,0.0,0.0,16.0,,,,
p_46,0.460782967032967,0.4922652676889965,0.4620540669097828,0.5916590354090354,0.5862279416893352,0.6111111111111112,108.0,0.15384615384615385,0.3333333333333333,0.1,10.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,28.0,0.8035714285714286,0.7627118644067796,0.8490566037735849,53.0,0.45714285714285713,0.4444444444444444,0.47058823529411764,17.0,,,,
p_47,0.4357457228227639,0.4888095238095238,0.4328234265734266,0.511217268767943,0.5094532627865961,0.5555555555555556,108.0,0.13793103448275862,0.2857142857142857,0.09090909090909091,22.0,0.3673469387755102,0.36,0.375,24.0,0.5,0.6666666666666666,0.4,10.0,0.7377049180327869,0.6428571428571429,0.8653846153846154,52.0,,,,
p_48,0.3382537989869368,0.3750843454790823,0.36103801169590644,0.4795388883951933,0.4904064827310442,0.5370370370370371,108.0,0.5483870967741935,0.6538461538461539,0.4722222222222222,36.0,0.6446280991735537,0.5131578947368421,0.8666666666666667,45.0,0.16,0.3333333333333333,0.10526315789473684,19.0,0.0,0.0,0.0,8.0,,,,
p_49,0.37162686104218356,0.5443802521008403,0.40565476190476185,0.522619704071317,0.5581232492997199,0.5925925925925926,108.0,0.6875,0.5892857142857143,0.825,40.0,0.6451612903225806,0.5882352941176471,0.7142857142857143,42.0,0.0,0.0,0.0,14.0,0.15384615384615385,1.0,0.08333333333333333,12.0,,,,
p_50,0.48699030251449604,0.4890484449307979,0.490976690976691,0.5095597229333789,0.5150878533231475,0.5092592592592593,108.0,0.5945945945945946,0.5945945945945946,0.5945945945945946,37.0,0.4583333333333333,0.5238095238095238,0.4074074074074074,27.0,0.5079365079365079,0.48484848484848486,0.5333333333333333,30.0,0.3870967741935484,0.35294117647058826,0.42857142857142855,14.0,,,,
p_51,0.3076750963249819,0.3608014571948998,0.32449673202614376,0.4069082342919109,0.4518788369425892,0.4444444444444444,108.0,0.46153846153846156,0.4444444444444444,0.48,25.0,0.17391304347826086,0.4,0.1111111111111111,18.0,0.35555555555555557,0.5333333333333333,0.26666666666666666,30.0,0.5473684210526316,0.4262295081967213,0.7647058823529411,34.0,0.0,0.0,0.0,1.0
p_52,0.49896331738437,0.5940377253343672,0.4881298449612403,0.5158278693366413,0.594275869928855,0.5277777777777778,108.0,0.47368421052631576,0.8181818181818182,0.3333333333333333,27.0,0.5818181818181818,0.47761194029850745,0.7441860465116279,43.0,0.4666666666666667,0.4375,0.5,14.0,0.47368421052631576,0.6428571428571429,0.375,24.0,,,,
p_53,0.2522001205545509,0.27130883301096065,0.2848611111111111,0.516219052084031,0.48008453327602263,0.6203703703703703,108.0,0.09523809523809523,0.3333333333333333,0.05555555555555555,18.0,0.7848101265822784,0.6595744680851063,0.96875,64.0,0.0,0.0,0.0,15.0,0.38095238095238093,0.36363636363636365,0.4,10.0,0.0,0.0,0.0,1.0
p_54,0.4327421410365335,0.49240812950490365,0.4230352303523035,0.549351379842034,0.5616922901869138,0.5740740740740741,108.0,0.6355140186915887,0.5483870967741935,0.7555555555555555,45.0,0.55,0.5641025641025641,0.5365853658536586,41.0,0.0,0.0,0.0,7.0,0.5454545454545454,0.8571428571428571,0.4,15.0,,,,
p_55,0.38072047000618425,0.41339631782945735,0.3850263466042154,0.6094848713896333,0.603915446454206,0.6666666666666666,108.0,0.7891156462585034,0.6744186046511628,0.9508196721311475,61.0,0.5909090909090909,0.8125,0.4642857142857143,28.0,0.14285714285714285,0.16666666666666666,0.125,8.0,0.0,0.0,0.0,11.0,,,,
p_56,0.4645807068507022,0.515625,0.45835050366300367,0.5308574983659762,0.5691287878787878,0.5370370370370371,108.0,0.5060240963855421,0.4772727272727273,0.5384615384615384,39.0,0.5652173913043478,0.8125,0.43333333333333335,30.0,0.18181818181818182,0.25,0.14285714285714285,7.0,0.6052631578947368,0.5227272727272727,0.71875,32.0,,,,
p_57,0.41192141192141196,0.3701105442176871,0.4660714285714286,0.4305339722006388,0.38470017636684306,0.49074074074074076,108.0,0.0,0.0,0.0,23.0,0.5909090909090909,0.5416666666666666,0.65,20.0,0.46153846153846156,0.42857142857142855,0.5,30.0,0.5952380952380952,0.5102040816326531,0.7142857142857143,35.0,,,,
p_58,0.3799487913661142,0.628125,0.3754380475594493,0.4915529206867789,0.595460390946502,0.5370370370370371,108.0,0.15384615384615385,0.2222222222222222,0.11764705882352941,17.0,0.6456692913385826,0.5125,0.8723404255319149,47.0,0.5384615384615384,0.7777777777777778,0.4117647058823529,34.0,0.18181818181818182,1.0,0.1,10.0,,,,
p_59,0.3983136003200931,0.39045545649319235,0.41311478629792586,0.4855322390082502,0.4607660566780063,0.5185185185185185,108.0,0.5063291139240507,0.47619047619047616,0.5405405405405406,37.0,0.6041666666666666,0.5471698113207547,0.6744186046511628,43.0,0.4827586206896552,0.5384615384615384,0.4375,16.0,0.0,0.0,0.0,12.0,,,,
p_60,0.3696755431373667,0.38453087233575034,0.3687730968218773,0.4681305205150028,0.48981908738006297,0.46296296296296297,108.0,0.41025641025641024,0.43243243243243246,0.3902439024390244,41.0,0.5614035087719298,0.6666666666666666,0.48484848484848486,33.0,0.5070422535211268,0.43902439024390244,0.6,30.0,0.0,0.0,0.0,4.0,,,,
p_61,0.3375935288169869,0.3535714285714286,0.3559976422045388,0.4368677676665543,0.4378306878306879,0.48148148148148145,108.0,0.48,0.5,0.46153846153846156,26.0,0.591304347826087,0.4857142857142857,0.7555555555555555,45.0,0.27906976744186046,0.42857142857142855,0.20689655172413793,29.0,0.0,0.0,0.0,8.0,,,,
p_62,0.30824175824175826,0.2980769230769231,0.3248847926267281,0.5625152625152625,0.527065527065527,0.6111111111111112,108.0,0.46153846153846156,0.5,0.42857142857142855,28.0,0.7714285714285715,0.6923076923076923,0.8709677419354839,62.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,3.0,,,,
p_63,0.5345779220779221,0.5717780026990553,0.5531015037593985,0.5468414301747635,0.5929799570150446,0.5555555555555556,108.0,0.45,0.75,0.32142857142857145,28.0,0.5974025974025974,0.5897435897435898,0.6052631578947368,38.0,0.48484848484848486,0.42105263157894735,0.5714285714285714,14.0,0.6060606060606061,0.5263157894736842,0.7142857142857143,28.0,,,,
p_64,0.37524366471734893,0.3617948717948718,0.40499198075380916,0.4631434553461844,0.4326115859449193,0.5185185185185185,108.0,0.5185185185185185,0.56,0.4827586206896552,29.0,0.6666666666666666,0.5538461538461539,0.8372093023255814,43.0,0.0,0.0,0.0,16.0,0.3157894736842105,0.3333333333333333,0.3,20.0,,,,
p_65,0.27456856187290973,0.3903296703296703,0.2740952380952381,0.46417936330979814,0.5556573056573056,0.49074074074074076,108.0,0.591304347826087,0.5230769230769231,0.68,50.0,0.46153846153846156,0.42857142857142855,0.5,30.0,0.32,1.0,0.19047619047619047,21.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0
p_66,0.3810171746492501,0.37443284936479126,0.38958333333333334,0.5753865863928758,0.56918397526383,0.5833333333333334,108.0,0.75,0.75,0.75,60.0,0.358974358974359,0.3684210526315789,0.35,20.0,0.41509433962264153,0.3793103448275862,0.4583333333333333,24.0,0.0,0.0,0.0,4.0,,,,
p_67,0.32149292149292147,0.31574660633484164,0.3423601147776184,0.36301539634872965,0.35897938662644546,0.37962962962962965,108.0,0.26666666666666666,0.3076923076923077,0.23529411764705882,34.0,0.16216216216216217,0.2,0.13636363636363635,22.0,0.2857142857142857,0.23529411764705882,0.36363636363636365,11.0,0.5714285714285714,0.52,0.6341463414634146,41.0,,,,
p_68,0.37875141480262775,0.43153958944281523,0.3686868686868687,0.40904866488873676,0.4310274790919952,0.42592592592592593,108.0,0.5283018867924528,0.45161290322580644,0.6363636363636364,44.0,0.32653061224489793,0.32,0.3333333333333333,24.0,0.35714285714285715,0.5,0.2777777777777778,18.0,0.30303030303030304,0.45454545454545453,0.22727272727272727,22.0,,,,
p_69,0.29452341137123744,0.27494517543859653,0.31757736943907156,0.4975922829183698,0.46414067576348284,0.5370370370370371,108.0,0.5434782608695652,0.5208333333333334,0.5681818181818182,44.0,0.0,0.0,0.0,13.0,0.6346153846153846,0.5789473684210527,0.7021276595744681,47.0,0.0,0.0,0.0,4.0,,,,
p_70,0.3491499696417729,0.34268184693232134,0.3726077666295058,0.4211574355168769,0.4184138027971045,0.4444444444444444,108.0,0.48148148148148145,0.41935483870967744,0.5652173913043478,23.0,0.4888888888888889,0.43137254901960786,0.5641025641025641,39.0,0.4262295081967213,0.52,0.3611111111111111,36.0,0.0,0.0,0.0,10.0,,,,
p_71,0.31448331501531696,0.3768939393939394,0.31922814207650274,0.5283790677472131,0.5609567901234568,0.5833333333333334,108.0,0.3902439024390244,0.7272727272727273,0.26666666666666666,30.0,0.7248322147651006,0.6136363636363636,0.8852459016393442,61.0,0.0,0.0,0.0,9.0,0.14285714285714285,0.16666666666666666,0.125,8.0,,,,
p_72,0.30788324979114456,0.49861111111111106,0.31851851851851853,0.4406119465329991,0.5569444444444445,0.5185185185185185,108.0,0.2857142857142857,1.0,0.16666666666666666,24.0,0.6805555555555556,0.5444444444444444,0.9074074074074074,54.0,0.16,0.2,0.13333333333333333,15.0,0.10526315789473684,0.25,0.06666666666666667,15.0,,,,
p_73,0.45134143743020044,0.4583982683982684,0.48657959687371455,0.5317494478623102,0.5392608625941959,0.5462962962962963,108.0,0.5283018867924528,0.56,0.5,28.0,0.6728971962616822,0.6545454545454545,0.6923076923076923,52.0,0.16666666666666666,0.2857142857142857,0.11764705882352941,17.0,0.4375,0.3333333333333333,0.6363636363636364,11.0,,,,
p_74,0.2743055555555556,0.2651098901098901,0.3201114922813036,0.42682613168724287,0.37688237688237686,0.5370370370370371,108.0,0.3888888888888889,0.5,0.3181818181818182,22.0,0.7083333333333334,0.5604395604395604,0.9622641509433962,53.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,21.0,,,,
p_75,0.29589646464646463,0.3727355072463768,0.32129120879120876,0.42374672652450435,0.444327026301664,0.5185185185185185,108.0,0.30303030303030304,0.625,0.2,25.0,0.6805555555555556,0.532608695652174,0.9423076923076923,52.0,0.2,0.3333333333333333,0.14285714285714285,14.0,0.0,0.0,0.0,17.0,,,,
p_76,0.3719029128290705,0.3942241968557758,0.37401792524790234,0.3910799388757948,0.4034961140224298,0.4074074074074074,108.0,0.5106382978723404,0.42857142857142855,0.631578947368421,38.0,0.3137254901960784,0.42105263157894735,0.25,32.0,0.35555555555555557,0.36363636363636365,0.34782608695652173,23.0,0.3076923076923077,0.36363636363636365,0.26666666666666666,15.0,,,,
p_77,0.2797222222222222,0.35909090909090907,0.3055555555555556,0.365895061728395,0.45033670033670037,0.39814814814814814,108.0,0.48,0.43636363636363634,0.5333333333333333,45.0,0.4166666666666667,0.3333333333333333,0.5555555555555556,27.0,0.2222222222222222,0.6666666666666666,0.13333333333333333,30.0,0.0,0.0,0.0,6.0,,,,
p_78,0.32394224581724584,0.301434816908816,0.35179452330615124,0.377466007674341,0.3457713350718413,0.4166666666666667,108.0,0.4791666666666667,0.4339622641509434,0.5348837209302325,43.0,0.4594594594594595,0.4146341463414634,0.5151515151515151,33.0,0.0,0.0,0.0,18.0,0.35714285714285715,0.35714285714285715,0.35714285714285715,14.0,,,,
p_79,0.4003781004234725,0.40083027892007866,0.4130412991178829,0.4115065761466245,0.41552436577467866,0.4166666666666667,108.0,0.4666666666666667,0.44680851063829785,0.4883720930232558,43.0,0.42105263157894735,0.42857142857142855,0.41379310344827586,29.0,0.41379310344827586,0.35294117647058826,0.5,12.0,0.3,0.375,0.25,24.0,,,,
p_80,0.4372648504475046,0.4775793650793651,0.43450854700854696,0.44793915543538254,0.4778218694885361,0.4537037037037037,108.0,0.4838709677419355,0.4166666666666667,0.5769230769230769,26.0,0.42105263157894735,0.5714285714285714,0.3333333333333333,36.0,0.4691358024691358,0.4222222222222222,0.5277777777777778,36.0,0.375,0.5,0.3,10.0,,,,
p_81,0.31291834002677377,0.3281914893617021,0.320874183006536,0.6081114581783926,0.5696217494089835,0.6759259259259259,108.0,0.8072289156626506,0.7127659574468085,0.9305555555555556,72.0,0.4444444444444444,0.6,0.35294117647058826,17.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,11.0,,,,
