position,macro_f1,macro_precision,macro_recall,weighted_f1,weighted_precision,weighted_recall,support,f1_1,precision_1,recall_1,support_1,f1_2,precision_2,recall_2,support_2,f1_3,precision_3,recall_3,support_3,f1_4,precision_4,recall_4,support_4,f1_0,precision_0,recall_0,support_0
p_34,0.5346402076625201,0.553030303030303,0.5288341543513957,0.5920722279748649,0.5959315375982043,0.6018518518518519,108.0,0.3076923076923077,0.36363636363636365,0.26666666666666666,15.0,0.6909090909090909,0.6333333333333333,0.76,50.0,0.5882352941176471,0.6818181818181818,0.5172413793103449,29.0,0.5517241379310345,0.5333333333333333,0.5714285714285714,14.0,,,,
p_35,0.2733333333333333,0.3158388003748829,0.3142485361093038,0.44765432098765434,0.4583637057863862,0.5555555555555556,108.0,0.0,0.0,0.0,8.0,0.6933333333333334,0.5360824742268041,0.9811320754716981,53.0,0.0,0.0,0.0,18.0,0.4,0.7272727272727273,0.27586206896551724,29.0,,,,
p_36,0.3696753566158386,0.36361692665571976,0.39222873900293254,0.47923703339345247,0.4536321180238804,0.5277777777777778,108.0,0.3684210526315789,0.4375,0.3181818181818182,22.0,0.4,0.41379310344827586,0.3870967741935484,31.0,0.0,0.0,0.0,11.0,0.7102803738317757,0.6031746031746031,0.8636363636363636,44.0,,,,
p_37,0.4140567765567766,0.42997198879551823,0.41765350877192986,0.5272588522588523,0.5285299304907147,0.5462962962962963,108.0,0.5128205128205128,0.6666666666666666,0.4166666666666667,24.0,0.5934065934065934,0.5294117647058824,0.675,40.0,0.55,0.5238095238095238,0.5789473684210527,38.0,0.0,0.0,0.0,6.0,,,,
p_38,0.4052187615869484,0.3886363636363636,0.4289583333333333,0.5363469698842336,0.5024130190796858,0.5833333333333334,108.0,0.7068965517241379,0.6212121212121212,0.82,50.0,0.5806451612903226,0.6,0.5625,32.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,12.0,0.0,0.0,0.0,14.0,,,,
p_39,0.251251155624037,0.23618233618233617,0.27978764628381,0.347534383381841,0.3267120396750027,0.3888888888888889,108.0,0.4772727272727273,0.3888888888888889,0.6176470588235294,34.0,0.3389830508474576,0.38461538461538464,0.30303030303030304,33.0,0.0,0.0,0.0,17.0,0.44,0.4074074074074074,0.4782608695652174,23.0,0.0,0.0,0.0,1.0
p_40,0.337297127186081,0.48550194931773877,0.35862658846529816,0.4220466363949707,0.5210002887878131,0.48148148148148145,108.0,0.0,0.0,0.0,13.0,0.5932203389830508,0.4605263157894737,0.8333333333333334,42.0,0.4482758620689655,0.48148148148148145,0.41935483870967744,31.0,0.3076923076923077,1.0,0.18181818181818182,22.0,,,,
p_41,0.37022645327800086,0.349671669793621,0.41009424603174605,0.4315318732182329,0.4129316934194983,0.4722222222222222,108.0,0.3548387096774194,0.4230769230769231,0.3055555555555556,36.0,0.5753424657534246,0.5121951219512195,0.65625,32.0,0.0,0.0,0.0,12.0,0.5507246376811594,0.4634146341463415,0.6785714285714286,28.0,,,,
p_42,0.4336287813423275,0.46904761904761905,0.42762561512561514,0.5218136208213862,0.5215608465608466,0.5555555555555556,108.0,0.3333333333333333,0.4666666666666667,0.25925925925925924,27.0,0.24242424242424243,0.26666666666666666,0.2222222222222222,18.0,0.7377049180327869,0.6428571428571429,0.8653846153846154,52.0,0.42105263157894735,0.5,0.36363636363636365,11.0,,,,
p_43,0.2794849282996781,0.25148809523809523,0.33185185185185184,0.4256983058563392,0.3681106701940035,0.5277777777777778,108.0,0.0,0.0,0.0,24.0,0.43137254901960786,0.4583333333333333,0.4074074074074074,27.0,0.6865671641791045,0.5476190476190477,0.92,50.0,0.0,0.0,0.0,7.0,,,,
p_44,0.44595591305073895,0.4683048433048433,0.44164169164169165,0.47633346837332474,0.4930357708135486,0.48148148148148145,108.0,0.5376344086021505,0.46296296296296297,0.6410256410256411,39.0,0.42105263157894735,0.5,0.36363636363636365,22.0,0.4918032786885246,0.5769230769230769,0.42857142857142855,35.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,12.0,,,,
p_45,0.2790646853146853,0.24963235294117647,0.32219827586206895,0.4536389536389536,0.3904139433551198,0.5462962962962963,108.0,0.7412587412587412,0.6235294117647059,0.9137931034482759,58.0,0.0,0.0,0.0,18.0,0.375,0.375,0.375,16.0,0.0,0.0,0.0,16.0,,,,
p_46,0.4521186440677966,0.43978494623655917,0.4685567623275726,0.6031230382925299,0.5734966148944644,0.6388888888888888,108.0,0.0,0.0,0.0,10.0,0.5084745762711864,0.4838709677419355,0.5357142857142857,28.0,0.8,0.7419354838709677,0.8679245283018868,53.0,0.5,0.5333333333333333,0.47058823529411764,17.0,,,,
p_47,0.47543059777102326,0.5781526657485737,0.4497960372960373,0.5354797553379114,0.5477663380476679,0.5648148148148148,108.0,0.17142857142857143,0.23076923076923078,0.13636363636363635,22.0,0.425531914893617,0.43478260869565216,0.4166666666666667,24.0,0.5714285714285714,1.0,0.4,10.0,0.7333333333333333,0.6470588235294118,0.8461538461538461,52.0,,,,
p_48,0.338881299332119,0.36250000000000004,0.36103801169590644,0.48268878319728353,0.4873148148148148,0.5370370370370371,108.0,0.5573770491803278,0.68,0.4722222222222222,36.0,0.65,0.52,0.8666666666666667,45.0,0.14814814814814814,0.25,0.10526315789473684,19.0,0.0,0.0,0.0,8.0,,,,
p_49,0.3268953268953269,0.28792569659442724,0.3782738095238095,0.4958868292201626,0.4366280625310553,0.5740740740740741,108.0,0.6813186813186813,0.6078431372549019,0.775,40.0,0.6262626262626263,0.543859649122807,0.7380952380952381,42.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,12.0,,,,
p_50,0.49549010217113665,0.5012445887445887,0.4961568711568712,0.5149191736436309,0.5184824434824434,0.5185185185185185,108.0,0.5925925925925926,0.5454545454545454,0.6486486486486487,37.0,0.4583333333333333,0.5238095238095238,0.4074074074074074,27.0,0.5172413793103449,0.5357142857142857,0.5,30.0,0.41379310344827586,0.4,0.42857142857142855,14.0,,,,
p_51,0.28379109561268345,0.30713725490196075,0.2906666666666667,0.36365507588522755,0.37625012968150223,0.37962962962962965,108.0,0.4406779661016949,0.38235294117647056,0.52,25.0,0.24,0.42857142857142855,0.16666666666666666,18.0,0.2909090909090909,0.32,0.26666666666666666,30.0,0.4473684210526316,0.40476190476190477,0.5,34.0,0.0,0.0,0.0,1.0
p_52,0.4706585645120482,0.5423196517412936,0.46613910422049953,0.488940095166804,0.5402374700571217,0.5092592592592593,108.0,0.46511627906976744,0.625,0.37037037037037035,27.0,0.5818181818181818,0.47761194029850745,0.7441860465116279,43.0,0.4827586206896552,0.4666666666666667,0.5,14.0,0.35294117647058826,0.6,0.25,24.0,,,,
p_53,0.23555555555555557,0.20857142857142857,0.276875,0.49794238683127573,0.417989417989418,0.6203703703703703,108.0,0.0,0.0,0.0,18.0,0.7777777777777778,0.6428571428571429,0.984375,64.0,0.0,0.0,0.0,15.0,0.4,0.4,0.4,10.0,0.0,0.0,0.0,1.0
p_54,0.40948106388255434,0.5383986928104575,0.4013550135501355,0.5433833533507497,0.5958908254659888,0.5740740740740741,108.0,0.6194690265486725,0.5147058823529411,0.7777777777777778,45.0,0.5974025974025974,0.6388888888888888,0.5609756097560976,41.0,0.0,0.0,0.0,7.0,0.42105263157894735,1.0,0.26666666666666666,15.0,,,,
p_55,0.4006650207072316,0.43308823529411766,0.407347775175644,0.6119783370500158,0.6113289760348585,0.6666666666666666,108.0,0.7945205479452054,0.6823529411764706,0.9508196721311475,61.0,0.5581395348837209,0.8,0.42857142857142855,28.0,0.25,0.25,0.25,8.0,0.0,0.0,0.0,11.0,,,,
p_56,0.42806041335453104,0.43801759834368525,0.437900641025641,0.5297709474180062,0.5362414692124837,0.5462962962962963,108.0,0.5176470588235295,0.4782608695652174,0.5641025641025641,39.0,0.6,0.75,0.5,30.0,0.0,0.0,0.0,7.0,0.5945945945945946,0.5238095238095238,0.6875,32.0,,,,
p_57,0.4103603603603604,0.36970862470862476,0.4642857142857143,0.43535201868535195,0.393645860312527,0.49074074074074076,108.0,0.0,0.0,0.0,23.0,0.5333333333333333,0.48,0.6,20.0,0.4864864864864865,0.4090909090909091,0.6,30.0,0.6216216216216216,0.5897435897435898,0.6571428571428571,35.0,,,,
p_58,0.3271130541494094,0.35374493927125505,0.3418335419274092,0.45481384897706423,0.4693169890538312,0.5,108.0,0.2,0.23076923076923078,0.17647058823529413,17.0,0.6178861788617886,0.5,0.8085106382978723,47.0,0.49056603773584906,0.6842105263157895,0.38235294117647056,34.0,0.0,0.0,0.0,10.0,,,,
p_59,0.3767199796902767,0.3901504532286702,0.38767873978629797,0.47147142064633807,0.455361561917024,0.5092592592592593,108.0,0.5128205128205128,0.4878048780487805,0.5405405405405406,37.0,0.594059405940594,0.5172413793103449,0.6976744186046512,43.0,0.4,0.5555555555555556,0.3125,16.0,0.0,0.0,0.0,12.0,,,,
p_60,0.37424136321195145,0.3923160173160173,0.3830192165558019,0.4709643116505862,0.5073352573352573,0.4722222222222222,108.0,0.38095238095238093,0.5454545454545454,0.2926829268292683,41.0,0.5882352941176471,0.5714285714285714,0.6060606060606061,33.0,0.5277777777777778,0.4523809523809524,0.6333333333333333,30.0,0.0,0.0,0.0,4.0,,,,
p_61,0.3408882879134595,0.3810071154898741,0.36660772178013556,0.4395985021843145,0.4677775750572686,0.49074074074074076,108.0,0.509090909090909,0.4827586206896552,0.5384615384615384,26.0,0.591304347826087,0.4857142857142857,0.7555555555555555,45.0,0.2631578947368421,0.5555555555555556,0.1724137931034483,29.0,0.0,0.0,0.0,8.0,,,,
p_62,0.3262604070305273,0.3435672514619883,0.3245583717357911,0.5655650061100261,0.5583170890188434,0.5925925925925926,108.0,0.46808510638297873,0.5789473684210527,0.39285714285714285,28.0,0.7536231884057971,0.6842105263157895,0.8387096774193549,62.0,0.08333333333333333,0.1111111111111111,0.06666666666666667,15.0,0.0,0.0,0.0,3.0,,,,
p_63,0.5319609042485409,0.5641796799691536,0.5418233082706767,0.5446388943164946,0.577491449421274,0.5555555555555556,108.0,0.43902439024390244,0.6923076923076923,0.32142857142857145,28.0,0.6,0.5714285714285714,0.631578947368421,38.0,0.4827586206896552,0.4666666666666667,0.5,14.0,0.6060606060606061,0.5263157894736842,0.7142857142857143,28.0,,,,
p_64,0.388401559454191,0.3756837606837607,0.4174919807538091,0.4728900440401415,0.4428996517885407,0.5277777777777778,108.0,0.5185185185185185,0.56,0.4827586206896552,29.0,0.6666666666666666,0.5538461538461539,0.8372093023255814,43.0,0.0,0.0,0.0,16.0,0.3684210526315789,0.3888888888888889,0.35,20.0,,,,
p_65,0.2768116820498691,0.3946704067321178,0.2754285714285714,0.4698388207742113,0.5614383668380863,0.5,108.0,0.6050420168067226,0.5217391304347826,0.72,50.0,0.45901639344262296,0.45161290322580644,0.4666666666666667,30.0,0.32,1.0,0.19047619047619047,21.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0
p_66,0.36530299667036625,0.36488253126184156,0.3729166666666666,0.5644871952974062,0.5521381555864315,0.5833333333333334,108.0,0.752,0.7230769230769231,0.7833333333333333,60.0,0.29411764705882354,0.35714285714285715,0.25,20.0,0.41509433962264153,0.3793103448275862,0.4583333333333333,24.0,0.0,0.0,0.0,4.0,,,,
p_67,0.24346170730060107,0.2325036075036075,0.2730859527846615,0.32965623741523653,0.30409919298808186,0.37962962962962965,108.0,0.29850746268656714,0.30303030303030304,0.29411764705882354,34.0,0.11764705882352941,0.16666666666666666,0.09090909090909091,22.0,0.0,0.0,0.0,11.0,0.5576923076923077,0.4603174603174603,0.7073170731707317,41.0,,,,
p_68,0.3846442282610877,0.45397509578544065,0.3734217171717172,0.4122448413379637,0.4488009081878814,0.42592592592592593,108.0,0.5192307692307693,0.45,0.6136363636363636,44.0,0.33962264150943394,0.3103448275862069,0.375,24.0,0.35714285714285715,0.5,0.2777777777777778,18.0,0.3225806451612903,0.5555555555555556,0.22727272727272727,22.0,,,,
p_69,0.36884920634920637,0.35035607196401797,0.39107833655706,0.5264844209288654,0.4946415681048364,0.5648148148148148,108.0,0.5777777777777777,0.5652173913043478,0.5909090909090909,44.0,0.0,0.0,0.0,13.0,0.6476190476190476,0.5862068965517241,0.723404255319149,47.0,0.25,0.25,0.25,4.0,,,,
p_70,0.3507859637980311,0.34168949076891864,0.3672426607209216,0.4303820730861061,0.41748617404176336,0.4537037037037037,108.0,0.425531914893617,0.4166666666666667,0.43478260869565216,23.0,0.5,0.4339622641509434,0.5897435897435898,39.0,0.47761194029850745,0.5161290322580645,0.4444444444444444,36.0,0.0,0.0,0.0,10.0,,,,
p_71,0.2733974358974359,0.3276315789473684,0.2960382513661202,0.5172127255460589,0.5392787524366471,0.6018518518518519,108.0,0.35,0.7,0.23333333333333334,30.0,0.7435897435897436,0.6105263157894737,0.9508196721311475,61.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,8.0,,,,
p_72,0.30896277635408065,0.48585473515248795,0.31851851851851853,0.44293025814764947,0.5520666131621188,0.5185185185185185,108.0,0.2857142857142857,1.0,0.16666666666666666,24.0,0.6853146853146853,0.550561797752809,0.9074074074074074,54.0,0.17391304347826086,0.25,0.13333333333333333,15.0,0.09090909090909091,0.14285714285714285,0.06666666666666667,15.0,,,,
p_73,0.37439332362729605,0.40992957746478875,0.3797489275430452,0.5110161155121608,0.502642149191445,0.5555555555555556,108.0,0.49056603773584906,0.52,0.4642857142857143,28.0,0.7154471544715447,0.6197183098591549,0.8461538461538461,52.0,0.17391304347826086,0.3333333333333333,0.11764705882352941,17.0,0.11764705882352941,0.16666666666666666,0.09090909090909091,11.0,,,,
p_74,0.28933356234970803,0.2616794795978711,0.34283876500857635,0.4419348066720104,0.37770221433734147,0.5555555555555556,108.0,0.43902439024390244,0.47368421052631576,0.4090909090909091,22.0,0.7183098591549296,0.5730337078651685,0.9622641509433962,53.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,21.0,,,,
p_75,0.2733333333333333,0.30765306122448977,0.32,0.4264197530864198,0.4175170068027211,0.5462962962962963,108.0,0.4,0.7,0.28,25.0,0.6933333333333334,0.5306122448979592,1.0,52.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,17.0,,,,
p_76,0.3661519607843138,0.3962136243386244,0.3704960430968726,0.3819535221496006,0.40350039192631787,0.39814814814814814,108.0,0.5,0.42592592592592593,0.6052631578947368,38.0,0.2916666666666667,0.4375,0.21875,32.0,0.35294117647058826,0.32142857142857145,0.391304347826087,23.0,0.32,0.4,0.26666666666666666,15.0,,,,
p_77,0.28777665995975854,0.39539676425269643,0.31666666666666665,0.3774591996422982,0.4910653141585345,0.4166666666666667,108.0,0.5,0.4406779661016949,0.5777777777777777,45.0,0.4225352112676056,0.3409090909090909,0.5555555555555556,27.0,0.22857142857142856,0.8,0.13333333333333333,30.0,0.0,0.0,0.0,6.0,,,,
p_78,0.35654761904761906,0.35221437740693196,0.38738296587133797,0.40656966490299823,0.3876883944278039,0.4537037037037037,108.0,0.47619047619047616,0.4878048780487805,0.46511627906976744,43.0,0.5333333333333333,0.42105263157894735,0.7272727272727273,33.0,0.0,0.0,0.0,18.0,0.4166666666666667,0.5,0.35714285714285715,14.0,,,,
p_79,0.3873477297895903,0.38770162158669996,0.39400394279604384,0.4052438374143801,0.408093536942921,0.4074074074074074,108.0,0.4666666666666667,0.44680851063829785,0.4883720930232558,43.0,0.4,0.4230769230769231,0.3793103448275862,29.0,0.35714285714285715,0.3125,0.4166666666666667,12.0,0.32558139534883723,0.3684210526315789,0.2916666666666667,24.0,,,,
p_80,0.44221939859367365,0.4692857142857143,0.4291666666666667,0.4521440202018771,0.4571957671957672,0.4537037037037037,108.0,0.5098039215686274,0.52,0.5,26.0,0.4225352112676056,0.42857142857142855,0.4166666666666667,36.0,0.46153846153846156,0.42857142857142855,0.5,36.0,0.375,0.5,0.3,10.0,,,,
p_81,0.3199346405228758,0.33112244897959187,0.33476307189542487,0.6268215928346648,0.5774376417233561,0.7129629629629629,108.0,0.8352941176470589,0.7244897959183674,0.9861111111111112,72.0,0.4444444444444444,0.6,0.35294117647058826,17.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,11.0,,,,
p_82,0.40317819454510107,0.5134510869565218,0.44084611245628197,0.5402691769598245,0.5793126006441224,0.6111111111111112,108.0,0.4864864864864865,0.391304347826087,0.6428571428571429,14.0,0.36363636363636365,1.0,0.2222222222222222,18.0,0.762589928057554,0.6625,0.8983050847457628,59.0,0.0,0.0,0.0,17.0,,,,
