position,macro_f1,macro_precision,macro_recall,weighted_f1,weighted_precision,weighted_recall,support,f1_1,precision_1,recall_1,support_1,f1_2,precision_2,recall_2,support_2,f1_3,precision_3,recall_3,support_3,f1_4,precision_4,recall_4,support_4,f1_0,precision_0,recall_0,support_0
p_17,0.15605095541401273,0.11342592592592593,0.25,0.28320358575135646,0.20584705075445817,0.4537037037037037,108.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,17.0,0.6242038216560509,0.4537037037037037,1.0,49.0,0.0,0.0,0.0,8.0,,,,
p_18,0.1625,0.12037037037037036,0.25,0.312962962962963,0.23182441700960219,0.48148148148148145,108.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,13.0,0.65,0.48148148148148145,1.0,52.0,0.0,0.0,0.0,19.0,,,,
p_19,0.18421052631578946,0.14583333333333334,0.25,0.4298245614035088,0.3402777777777778,0.5833333333333334,108.0,0.7368421052631579,0.5833333333333334,1.0,63.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,20.0,,,,
p_20,0.15822784810126583,0.11574074074074074,0.25,0.29301453352086265,0.21433470507544583,0.46296296296296297,108.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,20.0,0.6329113924050633,0.46296296296296297,1.0,50.0,,,,
p_21,0.17073170731707318,0.12962962962962962,0.25,0.3541102077687444,0.2688614540466392,0.5185185185185185,108.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,11.0,0.6829268292682927,0.5185185185185185,1.0,56.0,,,,
p_22,0.15161290322580645,0.1087962962962963,0.25,0.26391875746714455,0.18938614540466392,0.4351851851851852,108.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,25.0,0.6064516129032258,0.4351851851851852,1.0,47.0,0.0,0.0,0.0,15.0,,,,
p_23,0.17073170731707318,0.12962962962962962,0.25,0.3541102077687444,0.2688614540466392,0.5185185185185185,108.0,0.6829268292682927,0.5185185185185185,1.0,56.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,17.0,,,,
p_24,0.17272727272727273,0.13194444444444445,0.25,0.36464646464646466,0.2785493827160494,0.5277777777777778,108.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,10.0,0.6909090909090909,0.5277777777777778,1.0,57.0,,,,
p_25,0.15605095541401273,0.11342592592592593,0.25,0.28320358575135646,0.20584705075445817,0.4537037037037037,108.0,0.6242038216560509,0.4537037037037037,1.0,49.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,10.0,,,,
p_26,0.18604651162790697,0.14814814814814814,0.25,0.4409991386735573,0.3511659807956104,0.5925925925925926,108.0,0.7441860465116279,0.5925925925925926,1.0,64.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,,,,
p_27,0.15161290322580645,0.1087962962962963,0.25,0.26391875746714455,0.18938614540466392,0.4351851851851852,108.0,0.6064516129032258,0.4351851851851852,1.0,47.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,6.0,,,,
p_28,0.13513513513513514,0.09259259259259259,0.25,0.20020020020020018,0.1371742112482853,0.37037037037037035,108.0,0.5405405405405406,0.37037037037037035,1.0,40.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,8.0,,,,
p_29,0.18421052631578946,0.14583333333333334,0.25,0.4298245614035088,0.3402777777777778,0.5833333333333334,108.0,0.7368421052631579,0.5833333333333334,1.0,63.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,19.0,,,,
p_30,0.16459627329192547,0.12268518518518519,0.25,0.3230963883137796,0.24082647462277093,0.49074074074074076,108.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,24.0,0.6583850931677019,0.49074074074074076,1.0,53.0,,,,
p_31,0.18235294117647058,0.14351851851851852,0.25,0.41873638344226577,0.32956104252400553,0.5740740740740741,108.0,0.7294117647058823,0.5740740740740741,1.0,62.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,11.0,,,,
p_32,0.17857142857142858,0.14285714285714285,0.23809523809523808,0.4166666666666667,0.3333333333333333,0.5555555555555556,108.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,18.0,0.7142857142857143,0.5714285714285714,0.9523809523809523,63.0,0.0,0.0,0.0,11.0,,,,
p_33,0.14,0.09722222222222222,0.25,0.21777777777777782,0.15123456790123455,0.3888888888888889,108.0,0.56,0.3888888888888889,1.0,42.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,7.0,,,,
p_34,0.15822784810126583,0.11574074074074074,0.25,0.29301453352086265,0.21433470507544583,0.46296296296296297,108.0,0.0,0.0,0.0,15.0,0.6329113924050633,0.46296296296296297,1.0,50.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,14.0,,,,
p_35,0.16459627329192547,0.12268518518518519,0.25,0.3230963883137796,0.24082647462277093,0.49074074074074076,108.0,0.0,0.0,0.0,8.0,0.6583850931677019,0.49074074074074076,1.0,53.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,29.0,,,,
p_36,0.16143375680580763,0.14214992927864215,0.2523826979472141,0.2567419506620958,0.21445596940646444,0.4074074074074074,108.0,0.0,0.0,0.0,22.0,0.05263157894736842,0.14285714285714285,0.03225806451612903,31.0,0.0,0.0,0.0,11.0,0.593103448275862,0.42574257425742573,0.9772727272727273,44.0,,,,
p_37,0.13013698630136986,0.08796296296296297,0.25,0.18315575849822424,0.1237997256515775,0.35185185185185186,108.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,40.0,0.5205479452054794,0.35185185185185186,1.0,38.0,0.0,0.0,0.0,6.0,,,,
p_38,0.21022244863304468,0.26166902404526166,0.27125,0.3551127966139004,0.3893341715123893,0.48148148148148145,108.0,0.6357615894039735,0.4752475247524752,0.96,50.0,0.20512820512820512,0.5714285714285714,0.125,32.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,14.0,,,,
p_39,0.12777777777777777,0.15106082036775106,0.21229946524064172,0.19974279835390943,0.23381266698098382,0.3333333333333333,108.0,0.4888888888888889,0.32673267326732675,0.9705882352941176,34.0,0.15,0.42857142857142855,0.09090909090909091,33.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0
p_40,0.14,0.09722222222222222,0.25,0.21777777777777782,0.15123456790123455,0.3888888888888889,108.0,0.0,0.0,0.0,13.0,0.56,0.3888888888888889,1.0,42.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,22.0,,,,
p_41,0.10294117647058823,0.06481481481481481,0.25,0.10675381263616558,0.0672153635116598,0.25925925925925924,108.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,12.0,0.4117647058823529,0.25925925925925924,1.0,28.0,,,,
p_42,0.1625,0.12037037037037036,0.25,0.312962962962963,0.23182441700960219,0.48148148148148145,108.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,18.0,0.65,0.48148148148148145,1.0,52.0,0.0,0.0,0.0,11.0,,,,
p_43,0.15822784810126583,0.11574074074074074,0.25,0.29301453352086265,0.21433470507544583,0.46296296296296297,108.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,27.0,0.6329113924050633,0.46296296296296297,1.0,50.0,0.0,0.0,0.0,7.0,,,,
p_44,0.1326530612244898,0.09027777777777778,0.25,0.19160997732426305,0.13040123456790123,0.3611111111111111,108.0,0.5306122448979592,0.3611111111111111,1.0,39.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,12.0,,,,
p_45,0.1746987951807229,0.13425925925925927,0.25,0.37527889335118253,0.28840877914951996,0.5370370370370371,108.0,0.6987951807228916,0.5370370370370371,1.0,58.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,,,,
p_46,0.16455696202531644,0.12380952380952381,0.24528301886792453,0.3230192217533989,0.24303350970017637,0.48148148148148145,108.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,28.0,0.6582278481012658,0.49523809523809526,0.9811320754716981,53.0,0.0,0.0,0.0,17.0,,,,
p_47,0.1625,0.12037037037037036,0.25,0.312962962962963,0.23182441700960219,0.48148148148148145,108.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,10.0,0.65,0.48148148148148145,1.0,52.0,,,,
p_48,0.14705882352941177,0.10416666666666667,0.25,0.2450980392156863,0.1736111111111111,0.4166666666666667,108.0,0.0,0.0,0.0,36.0,0.5882352941176471,0.4166666666666667,1.0,45.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,8.0,,,,
p_49,0.14,0.09722222222222222,0.25,0.21777777777777782,0.15123456790123455,0.3888888888888889,108.0,0.0,0.0,0.0,40.0,0.56,0.3888888888888889,1.0,42.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,12.0,,,,
p_50,0.10869565217391304,0.06944444444444445,0.25,0.12077294685990338,0.0771604938271605,0.2777777777777778,108.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,27.0,0.43478260869565216,0.2777777777777778,1.0,30.0,0.0,0.0,0.0,14.0,,,,
p_51,0.13648745519713262,0.332013201320132,0.2167843137254902,0.20169919022965616,0.4577985576335411,0.3333333333333333,108.0,0.12903225806451613,0.3333333333333333,0.08,25.0,0.0,0.0,0.0,18.0,0.06451612903225806,1.0,0.03333333333333333,30.0,0.4888888888888889,0.32673267326732675,0.9705882352941176,34.0,0.0,0.0,0.0,1.0
p_52,0.1423841059602649,0.09953703703703703,0.25,0.22675987245523668,0.15852194787379972,0.39814814814814814,108.0,0.0,0.0,0.0,27.0,0.5695364238410596,0.39814814814814814,1.0,43.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,24.0,,,,
p_53,0.14883720930232558,0.11851851851851851,0.2,0.4409991386735573,0.3511659807956104,0.5925925925925926,108.0,0.0,0.0,0.0,18.0,0.7441860465116279,0.5925925925925926,1.0,64.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0
p_54,0.14705882352941177,0.10416666666666667,0.25,0.2450980392156863,0.1736111111111111,0.4166666666666667,108.0,0.5882352941176471,0.4166666666666667,1.0,45.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,15.0,,,,
p_55,0.1804733727810651,0.1412037037037037,0.25,0.40773613850536927,0.3190157750342935,0.5648148148148148,108.0,0.7218934911242604,0.5648148148148148,1.0,61.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,11.0,,,,
p_56,0.1326530612244898,0.09027777777777778,0.25,0.19160997732426305,0.13040123456790123,0.3611111111111111,108.0,0.5306122448979592,0.3611111111111111,1.0,39.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,32.0,,,,
p_57,0.10869565217391304,0.06944444444444445,0.25,0.12077294685990338,0.0771604938271605,0.2777777777777778,108.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,20.0,0.43478260869565216,0.2777777777777778,1.0,30.0,0.0,0.0,0.0,35.0,,,,
p_58,0.15161290322580645,0.1087962962962963,0.25,0.26391875746714455,0.18938614540466392,0.4351851851851852,108.0,0.0,0.0,0.0,17.0,0.6064516129032258,0.4351851851851852,1.0,47.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,10.0,,,,
p_59,0.16808340016038492,0.18627450980392157,0.2576995600251414,0.26252041937687487,0.2781408859840232,0.4074074074074074,108.0,0.09302325581395349,0.3333333333333333,0.05405405405405406,37.0,0.5793103448275863,0.4117647058823529,0.9767441860465116,43.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,12.0,,,,
p_60,0.17834507042253522,0.20615275813295614,0.26662971175166295,0.2597091810119979,0.2813007491225313,0.39814814814814814,108.0,0.5633802816901409,0.39603960396039606,0.975609756097561,41.0,0.15,0.42857142857142855,0.09090909090909091,33.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,4.0,,,,
p_61,0.14705882352941177,0.10416666666666667,0.25,0.2450980392156863,0.1736111111111111,0.4166666666666667,108.0,0.0,0.0,0.0,26.0,0.5882352941176471,0.4166666666666667,1.0,45.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,8.0,,,,
p_62,0.18235294117647058,0.14351851851851852,0.25,0.41873638344226577,0.32956104252400553,0.5740740740740741,108.0,0.0,0.0,0.0,28.0,0.7294117647058823,0.5740740740740741,1.0,62.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,3.0,,,,
p_63,0.20811921891058582,0.27263083451202264,0.29464285714285715,0.2664535038635758,0.31756508984231757,0.39814814814814814,108.0,0.2857142857142857,0.7142857142857143,0.17857142857142858,28.0,0.5467625899280576,0.37623762376237624,1.0,38.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,28.0,,,,
p_64,0.1423841059602649,0.09953703703703703,0.25,0.22675987245523668,0.15852194787379972,0.39814814814814814,108.0,0.0,0.0,0.0,29.0,0.5695364238410596,0.39814814814814814,1.0,43.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,20.0,,,,
p_65,0.12658227848101267,0.09259259259259259,0.2,0.29301453352086265,0.21433470507544583,0.46296296296296297,108.0,0.6329113924050633,0.46296296296296297,1.0,50.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0
p_66,0.17857142857142858,0.1388888888888889,0.25,0.39682539682539686,0.308641975308642,0.5555555555555556,108.0,0.7142857142857143,0.5555555555555556,1.0,60.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,4.0,,,,
p_67,0.13758389261744966,0.09490740740740741,0.25,0.20892368878946058,0.14411865569272977,0.37962962962962965,108.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,11.0,0.5503355704697986,0.37962962962962965,1.0,41.0,,,,
p_68,0.14473684210526316,0.10185185185185185,0.25,0.23586744639376217,0.16598079561042522,0.4074074074074074,108.0,0.5789473684210527,0.4074074074074074,1.0,44.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,22.0,,,,
p_69,0.15161290322580645,0.1087962962962963,0.25,0.26391875746714455,0.18938614540466392,0.4351851851851852,108.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,13.0,0.6064516129032258,0.4351851851851852,1.0,47.0,0.0,0.0,0.0,4.0,,,,
p_70,0.16190476190476188,0.16053748231966053,0.2525083612040134,0.21410934744268076,0.18955943213368956,0.35185185185185186,108.0,0.13333333333333333,0.2857142857142857,0.08695652173913043,23.0,0.5142857142857142,0.3564356435643564,0.9230769230769231,39.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,10.0,,,,
p_71,0.1804733727810651,0.1412037037037037,0.25,0.40773613850536927,0.3190157750342935,0.5648148148148148,108.0,0.0,0.0,0.0,30.0,0.7218934911242604,0.5648148148148148,1.0,61.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,8.0,,,,
p_72,0.16666666666666666,0.125,0.25,0.3333333333333333,0.25,0.5,108.0,0.0,0.0,0.0,24.0,0.6666666666666666,0.5,1.0,54.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,,,,
p_73,0.1625,0.12037037037037036,0.25,0.312962962962963,0.23182441700960219,0.48148148148148145,108.0,0.0,0.0,0.0,28.0,0.65,0.48148148148148145,1.0,52.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,11.0,,,,
p_74,0.16459627329192547,0.12268518518518519,0.25,0.3230963883137796,0.24082647462277093,0.49074074074074076,108.0,0.0,0.0,0.0,22.0,0.6583850931677019,0.49074074074074076,1.0,53.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,21.0,,,,
p_75,0.1625,0.12037037037037036,0.25,0.312962962962963,0.23182441700960219,0.48148148148148145,108.0,0.0,0.0,0.0,25.0,0.65,0.48148148148148145,1.0,52.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,17.0,,,,
p_76,0.13013698630136986,0.08796296296296297,0.25,0.18315575849822424,0.1237997256515775,0.35185185185185186,108.0,0.5205479452054794,0.35185185185185186,1.0,38.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,15.0,,,,
p_77,0.14705882352941177,0.10416666666666667,0.25,0.2450980392156863,0.1736111111111111,0.4166666666666667,108.0,0.5882352941176471,0.4166666666666667,1.0,45.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,6.0,,,,
p_78,0.1423841059602649,0.09953703703703703,0.25,0.22675987245523668,0.15852194787379972,0.39814814814814814,108.0,0.5695364238410596,0.39814814814814814,1.0,43.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,14.0,,,,
p_79,0.1423841059602649,0.09953703703703703,0.25,0.22675987245523668,0.15852194787379972,0.39814814814814814,108.0,0.5695364238410596,0.39814814814814814,1.0,43.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,24.0,,,,
p_80,0.21534391534391534,0.255050505050505,0.30074786324786323,0.255379188712522,0.2783389450056117,0.37962962962962965,108.0,0.34285714285714286,0.6666666666666666,0.23076923076923078,26.0,0.0,0.0,0.0,36.0,0.5185185185185185,0.35353535353535354,0.9722222222222222,36.0,0.0,0.0,0.0,10.0,,,,
p_81,0.2,0.16666666666666666,0.25,0.5333333333333333,0.4444444444444444,0.6666666666666666,108.0,0.8,0.6666666666666666,1.0,72.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,11.0,,,,
p_82,0.17664670658682635,0.13657407407407407,0.25,0.3860057662452872,0.29843964334705075,0.5462962962962963,108.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,18.0,0.7065868263473054,0.5462962962962963,1.0,59.0,0.0,0.0,0.0,17.0,,,,
p_83,0.1804733727810651,0.1412037037037037,0.25,0.40773613850536927,0.3190157750342935,0.5648148148148148,108.0,0.7218934911242604,0.5648148148148148,1.0,61.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,,,,
p_84,0.1625,0.12037037037037036,0.25,0.312962962962963,0.23182441700960219,0.48148148148148145,108.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,11.0,0.65,0.48148148148148145,1.0,52.0,0.0,0.0,0.0,8.0,,,,
p_85,0.14705882352941177,0.10416666666666667,0.25,0.2450980392156863,0.1736111111111111,0.4166666666666667,108.0,0.5882352941176471,0.4166666666666667,1.0,45.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,36.0,,,,
p_86,0.13758389261744966,0.09490740740740741,0.25,0.20892368878946058,0.14411865569272977,0.37962962962962965,108.0,0.5503355704697986,0.37962962962962965,1.0,41.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,22.0,,,,
p_87,0.11971830985915492,0.0787037037037037,0.25,0.1507563901930099,0.09910836762688614,0.3148148148148148,108.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,9.0,0.4788732394366197,0.3148148148148148,1.0,34.0,0.0,0.0,0.0,37.0,,,,
p_88,0.20810810810810812,0.17824074074074073,0.25,0.5934934934934936,0.5083161865569272,0.7129629629629629,108.0,0.8324324324324325,0.7129629629629629,1.0,77.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,11.0,,,,
p_89,0.154047976011994,0.24523809523809523,0.2692307692307692,0.17934088511299906,0.25652557319223984,0.32407407407407407,108.0,0.13793103448275862,0.6666666666666666,0.07692307692307693,26.0,0.4782608695652174,0.3142857142857143,1.0,33.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,15.0,,,,
p_90,0.14429530201342283,0.10238095238095238,0.24431818181818182,0.23514789957742982,0.16684303350970017,0.39814814814814814,108.0,0.5771812080536913,0.4095238095238095,0.9772727272727273,44.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,34.0,,,,
p_91,0.19461697722567287,0.2142857142857143,0.25942460317460314,0.3701403266620658,0.3271604938271605,0.5185185185185185,108.0,0.0,0.0,0.0,29.0,0.6832298136645962,0.5238095238095238,0.9821428571428571,56.0,0.09523809523809523,0.3333333333333333,0.05555555555555555,18.0,0.0,0.0,0.0,5.0,,,,
p_92,0.16037735849056603,0.11805555555555555,0.25,0.30293501048218024,0.22299382716049382,0.4722222222222222,108.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,25.0,0.6415094339622641,0.4722222222222222,1.0,51.0,,,,
p_93,0.15161290322580645,0.1087962962962963,0.25,0.26391875746714455,0.18938614540466392,0.4351851851851852,108.0,0.0,0.0,0.0,35.0,0.6064516129032258,0.4351851851851852,1.0,47.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,16.0,,,,
p_94,0.14473684210526316,0.10185185185185185,0.25,0.23586744639376217,0.16598079561042522,0.4074074074074074,108.0,0.5789473684210527,0.4074074074074074,1.0,44.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,29.0,,,,
p_95,0.17073170731707318,0.12962962962962962,0.25,0.3541102077687444,0.2688614540466392,0.5185185185185185,108.0,0.6829268292682927,0.5185185185185185,1.0,56.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,14.0,,,,
p_96,0.14,0.09722222222222222,0.25,0.21777777777777782,0.15123456790123455,0.3888888888888889,108.0,0.56,0.3888888888888889,1.0,42.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,16.0,,,,
p_97,0.1625,0.12037037037037036,0.25,0.312962962962963,0.23182441700960219,0.48148148148148145,108.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,12.0,0.65,0.48148148148148145,1.0,52.0,0.0,0.0,0.0,4.0,,,,
p_98,0.15161290322580645,0.1087962962962963,0.25,0.26391875746714455,0.18938614540466392,0.4351851851851852,108.0,0.6064516129032258,0.4351851851851852,1.0,47.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,21.0,,,,
p_99,0.13752718755228374,0.12234794908062234,0.23720760233918128,0.19269545603827012,0.16954790717166954,0.3333333333333333,108.0,0.0,0.0,0.0,20.0,0.046511627906976744,0.14285714285714285,0.027777777777777776,36.0,0.5035971223021583,0.3465346534653465,0.9210526315789473,38.0,0.0,0.0,0.0,14.0,,,,
p_100,0.16666666666666666,0.125,0.25,0.3333333333333333,0.25,0.5,108.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,27.0,0.6666666666666666,0.5,1.0,54.0,0.0,0.0,0.0,10.0,,,,
